orthogroup_id	query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0008698	Porites_lobata_NAPFv3___00029418	45351.EDO44031	7.34e-30	119.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Porites_lutea_OIAUv1.1___m8.14181.m1	45351.EDO44031	8.91e-23	103.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq9	45351.EDO44031	1.55e-19	89.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq2	45351.EDO44031	1.55e-19	89.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq4	45351.EDO44031	4.94e-26	108.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq3	45351.EDO44031	4.94e-26	108.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq8	45351.EDO44031	1.55e-19	89.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq5	45351.EDO44031	1.55e-19	89.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_aequituberculata_NANAv1___comp36457_c0_seq1	45351.EDO44031	4.94e-26	108.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript8949_f3p0_1424_m.173	45351.EDO44031	1.15e-25	108.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_capitata_WTHIv1.1___g352.t1	45351.EDO44031	3.27e-26	110.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_capitata_KBHIv3___RNAseq.g12672.t1	45351.EDO44031	6.68e-17	87.4	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_cactus_SLJPv2___sc0000054.g0054.t1	45351.EDO44031	2.01e-19	89.7	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Montipora_efflorescens_SLJPv2___sc0000055.g0075.t1	45351.EDO44031	2.01e-19	89.7	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_hyacinthus_NANAv1___isotig09149	45351.EDO44031	7.19e-08	55.1	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_yongei_SLJPv1___s0103.g62.t2	45351.EDO44031	3.75e-27	113.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_intermedia_SLJPv1___s0272.g8.t1	45351.EDO44031	1.53e-22	98.6	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_awi_SLJPv1___s0069.g73.t1	45351.EDO44031	3.92e-22	97.4	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_hyacinthus_SLJPv1___s0031.g52.t1	45351.EDO44031	3.04e-22	98.2	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_muricata_XSCSv1___transcript_HQ_E2_1_transcript18741_f2p0_1452_m.399	45351.EDO44031	4.62e-27	112.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_muricata_XSCSv1___transcript_HQ_E2_1_transcript6238_f2p0_2266_m.836	45351.EDO44031	3.04e-22	98.2	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Acropora_millepora_JSIDv2.1___XP_044185260.1	45351.EDO44031	6.72e-23	100.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008698	Astreopora_myriophthalma_SLJPv2___sc0000160.g0064.t1	45351.EDO44031	8.26e-23	99.0	KOG3397@1|root,KOG3397@2759|Eukaryota,3A13R@33154|Opisthokonta,3BTBK@33208|Metazoa	33208|Metazoa	S	N-acetyltransferase 6	NAT6	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006473,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901681,GO:1905502	1.13.11.52	ko:K00463	ko00380,ko01100,ko05143,map00380,map01100,map05143	M00038	R00678,R02702,R02909,R03628	RC00356	ko00000,ko00001,ko00002,ko01000	-	-	-	-
OG0008797	Alatina_alata_BNNLv1-TRANS___18848	8090.ENSORLP00000020566	2.34e-06	53.5	2C7ZH@1|root,2RY4P@2759|Eukaryota,38HU2@33154|Opisthokonta,3BHGX@33208|Metazoa,3D0KE@33213|Bilateria,488JF@7711|Chordata,4961A@7742|Vertebrata,4A393@7898|Actinopterygii	33208|Metazoa	S	Family with sequence similarity 167 member	FAM167A	-	-	-	-	-	-	-	-	-	-	-	-
