orthogroup_id	seqid	source	type	start	end	score	strand	phase	attributes
OG0002542	Porites_lobata_NAPFv3___00039400	TMHMM	protein_match	124	146	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039400 124 146;ID=match$350304_124_146;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	29	51	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 29 51;ID=match$446703_29_51;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	239	258	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 239 258;ID=match$446708_239_258;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	161	183	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 161 183;ID=match$446715_161_183;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	262	284	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 262 284;ID=match$446716_262_284;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	61	80	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 61 80;ID=match$446718_61_80;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	209	226	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 209 226;ID=match$446720_209_226;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	87	109	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 87 109;ID=match$446722_87_109;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00046177	TMHMM	protein_match	119	141	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00046177 119 141;ID=match$446723_119_141;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	125	147	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 125 147;ID=match$498548_125_147;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	215	234	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 215 234;ID=match$498551_215_234;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	96	118	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 96 118;ID=match$498555_96_118;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	414	436	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 414 436;ID=match$498557_414_436;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	446	468	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 446 468;ID=match$498558_446_468;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	592	614	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 592 614;ID=match$498562_592_614;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	273	295	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 273 295;ID=match$498564_273_295;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	244	266	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 244 266;ID=match$498572_244_266;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	621	643	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 621 643;ID=match$498575_621_643;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	563	582	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 563 582;ID=match$498576_563_582;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	473	495	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 473 495;ID=match$498582_473_495;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	379	401	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 379 401;ID=match$498585_379_401;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	66	86	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 66 86;ID=match$498586_66_86;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	520	542	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 520 542;ID=match$498587_520_542;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	31	53	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 31 53;ID=match$498594_31_53;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lobata_NAPFv3___00039402	TMHMM	protein_match	172	194	.	+	.	date=07-06-2023;Target=Porites_lobata_NAPFv3___00039402 172 194;ID=match$498598_172_194;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_astreoides_BBBMv1___29428-RA	TMHMM	protein_match	2	24	.	+	.	date=04-06-2022;Target=Porites_astreoides_BBBMv1___29428-RA 2 24;ID=match$168436_2_24;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_astreoides_BBBMv1___29428-RA	TMHMM	protein_match	118	140	.	+	.	date=04-06-2022;Target=Porites_astreoides_BBBMv1___29428-RA 118 140;ID=match$168441_118_140;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_astreoides_BBBMv1___29428-RA	TMHMM	protein_match	91	108	.	+	.	date=04-06-2022;Target=Porites_astreoides_BBBMv1___29428-RA 91 108;ID=match$168444_91_108;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_astreoides_BBBMv1___29428-RA	TMHMM	protein_match	53	70	.	+	.	date=04-06-2022;Target=Porites_astreoides_BBBMv1___29428-RA 53 70;ID=match$168450_53_70;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.398.m1	TMHMM	protein_match	142	164	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.398.m1 142 164;ID=match$218885_142_164;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.398.m1	TMHMM	protein_match	65	87	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.398.m1 65 87;ID=match$218890_65_87;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.398.m1	TMHMM	protein_match	100	122	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.398.m1 100 122;ID=match$218894_100_122;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.398.m1	TMHMM	protein_match	243	265	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.398.m1 243 265;ID=match$218896_243_265;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.398.m1	TMHMM	protein_match	302	324	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.398.m1 302 324;ID=match$218900_302_324;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	459	481	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 459 481;ID=match$224827_459_481;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	66	86	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 66 86;ID=match$224828_66_86;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	215	234	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 215 234;ID=match$224829_215_234;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	96	118	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 96 118;ID=match$224830_96_118;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	382	404	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 382 404;ID=match$224832_382_404;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	419	438	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 419 438;ID=match$224842_419_438;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	125	147	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 125 147;ID=match$224846_125_147;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	172	194	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 172 194;ID=match$224847_172_194;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	244	266	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 244 266;ID=match$224848_244_266;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Porites_lutea_OIAUv1.1___m8.9935.m1	TMHMM	protein_match	31	53	.	+	.	date=17-10-2022;Target=Porites_lutea_OIAUv1.1___m8.9935.m1 31 53;ID=match$224849_31_53;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	119	141	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 119 141;ID=match$50249_119_141;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	151	173	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 151 173;ID=match$50251_151_173;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	201	223	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 201 223;ID=match$50254_201_223;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	297	319	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 297 319;ID=match$50257_297_319;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	243	262	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 243 262;ID=match$50260_243_262;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	275	292	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 275 292;ID=match$50261_275_292;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	93	112	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 93 112;ID=match$50262_93_112;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_WTHIv1.1___g16774.t1	TMHMM	protein_match	61	83	.	+	.	date=15-05-2022;Target=Montipora_capitata_WTHIv1.1___g16774.t1 61 83;ID=match$50271_61_83;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	295	312	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 295 312;ID=match$91757_295_312;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	113	132	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 113 132;ID=match$91758_113_132;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	81	103	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 81 103;ID=match$91768_81_103;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	171	193	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 171 193;ID=match$91770_171_193;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	139	161	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 139 161;ID=match$91772_139_161;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	317	339	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 317 339;ID=match$91775_317_339;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	10	29	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 10 29;ID=match$91776_10_29;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	221	243	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 221 243;ID=match$91778_221_243;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_capitata_KBHIv3___RNAseq.g20154.t1	TMHMM	protein_match	263	282	.	+	.	date=15-05-2022;Target=Montipora_capitata_KBHIv3___RNAseq.g20154.t1 263 282;ID=match$91782_263_282;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	119	141	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 119 141;ID=match$75413_119_141;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	151	173	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 151 173;ID=match$75415_151_173;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	201	223	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 201 223;ID=match$75418_201_223;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	297	319	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 297 319;ID=match$75421_297_319;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	243	262	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 243 262;ID=match$75424_243_262;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	275	292	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 275 292;ID=match$75425_275_292;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	93	112	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 93 112;ID=match$75426_93_112;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000034.g0022.t1	TMHMM	protein_match	61	83	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000034.g0022.t1 61 83;ID=match$75435_61_83;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	106	128	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 106 128;ID=match$206742_106_128;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	34	56	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 34 56;ID=match$206743_34_56;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	217	239	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 217 239;ID=match$206754_217_239;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	243	265	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 243 265;ID=match$206758_243_265;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	174	196	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 174 196;ID=match$206759_174_196;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	66	85	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 66 85;ID=match$206762_66_85;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0012.t1	TMHMM	protein_match	272	294	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0012.t1 272 294;ID=match$206766_272_294;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	67	86	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 67 86;ID=match$208854_67_86;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	217	239	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 217 239;ID=match$208855_217_239;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	243	265	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 243 265;ID=match$208859_243_265;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	174	196	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 174 196;ID=match$208860_174_196;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	125	147	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 125 147;ID=match$208863_125_147;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	96	118	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 96 118;ID=match$208867_96_118;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_cactus_SLJPv2___sc0000092.g0013.t1	TMHMM	protein_match	272	294	.	+	.	date=14-05-2022;Target=Montipora_cactus_SLJPv2___sc0000092.g0013.t1 272 294;ID=match$208868_272_294;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	106	128	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 106 128;ID=match$98177_106_128;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	34	56	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 34 56;ID=match$98178_34_56;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	217	239	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 217 239;ID=match$98186_217_239;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	243	265	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 243 265;ID=match$98190_243_265;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	174	196	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 174 196;ID=match$98191_174_196;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	66	85	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 66 85;ID=match$98193_66_85;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1	TMHMM	protein_match	272	294	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000115.g0012.t1 272 294;ID=match$98201_272_294;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000002.g0193.t1	TMHMM	protein_match	22	44	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000002.g0193.t1 22 44;ID=match$318058_22_44;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
OG0002542	Montipora_efflorescens_SLJPv2___sc0000002.g0193.t1	TMHMM	protein_match	83	105	.	+	.	date=15-05-2022;Target=Montipora_efflorescens_SLJPv2___sc0000002.g0193.t1 83 105;ID=match$318063_83_105;signature_desc=Region of a membrane-bound protein predicted to be embedded in the membrane.;Name=TMhelix;status=T
