orthogroup_id	seqid	source	type	start	end	score	strand	phase	attributes
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	Gene3D	protein_match	141	240	1.0E-5	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 141 240;ID=match$17555_141_240;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	Gene3D	protein_match	435	531	2.3E-9	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 435 531;ID=match$17555_435_531;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	SUPERFAMILY	protein_match	326	407	2.75E-8	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 326 407;ID=match$17556_326_407;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	SUPERFAMILY	protein_match	33	112	4.67E-5	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 33 112;ID=match$17557_33_112;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	Gene3D	protein_match	318	409	7.7E-13	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 318 409;ID=match$17558_318_409;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	Pfam	protein_match	33	111	1.1E-4	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 33 111;ID=match$17562_33_111;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	Pfam	protein_match	321	407	5.9E-8	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 321 407;ID=match$17562_321_407;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_oligactis_GNCHv1___GHUC01002377.1.p1	Gene3D	protein_match	26	114	4.4E-9	+	.	date=08-06-2023;Target=Hydra_oligactis_GNCHv1___GHUC01002377.1.p1 26 114;ID=match$17563_26_114;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	Pfam	protein_match	334	420	6.0E-8	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 334 420;ID=match$40462_334_420;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	Pfam	protein_match	46	124	1.1E-4	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 46 124;ID=match$40462_46_124;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	SUPERFAMILY	protein_match	339	420	2.84E-8	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 339 420;ID=match$40463_339_420;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	Gene3D	protein_match	39	127	4.5E-9	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 39 127;ID=match$40465_39_127;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	SUPERFAMILY	protein_match	46	125	4.76E-5	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 46 125;ID=match$40466_46_125;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	Gene3D	protein_match	448	544	2.3E-9	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 448 544;ID=match$40467_448_544;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	Gene3D	protein_match	154	253	1.0E-5	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 154 253;ID=match$40467_154_253;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_vulgaris_MIJPv3___XP_047139360.1	Gene3D	protein_match	331	422	7.9E-13	+	.	date=15-06-2022;Target=Hydra_vulgaris_MIJPv3___XP_047139360.1 331 422;ID=match$40469_331_422;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Gene3D	protein_match	24	114	3.1E-9	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 24 114;ID=match$174056_24_114;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Gene3D	protein_match	318	409	9.0E-13	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 318 409;ID=match$174057_318_409;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Gene3D	protein_match	145	240	1.4E-5	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 145 240;ID=match$174058_145_240;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Gene3D	protein_match	430	531	5.7E-10	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 430 531;ID=match$174058_430_531;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Pfam	protein_match	318	407	6.4E-8	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 318 407;ID=match$174060_318_407;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Pfam	protein_match	439	529	2.1E-4	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 439 529;ID=match$174060_439_529;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	Pfam	protein_match	31	111	8.4E-5	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 31 111;ID=match$174060_31_111;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	SUPERFAMILY	protein_match	323	407	2.11E-8	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 323 407;ID=match$174061_323_407;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydra_viridissima_99AUv1___scaffold53.g92.t1	SUPERFAMILY	protein_match	31	112	3.3E-5	+	.	date=24-11-2022;Target=Hydra_viridissima_99AUv1___scaffold53.g92.t1 31 112;ID=match$174063_31_112;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	Gene3D	protein_match	320	421	1.1E-12	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 320 421;ID=match$137623_320_421;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	Gene3D	protein_match	445	544	1.1E-8	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 445 544;ID=match$137623_445_544;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	Gene3D	protein_match	165	250	3.8E-7	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 165 250;ID=match$137623_165_250;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	SUPERFAMILY	protein_match	339	417	3.85E-7	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 339 417;ID=match$137627_339_417;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	SUPERFAMILY	protein_match	41	120	7.6E-6	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 41 120;ID=match$137628_41_120;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	Pfam	protein_match	323	417	1.1E-7	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 323 417;ID=match$137629_323_417;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	Pfam	protein_match	43	120	4.7E-6	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 43 120;ID=match$137629_43_120;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071056.1.p1	Gene3D	protein_match	34	122	2.8E-10	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071056.1.p1 34 122;ID=match$137630_34_122;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	Gene3D	protein_match	320	421	1.1E-12	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 320 421;ID=match$137634_320_421;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	Gene3D	protein_match	445	544	1.1E-8	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 445 544;ID=match$137634_445_544;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	Gene3D	protein_match	165	250	3.8E-7	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 165 250;ID=match$137634_165_250;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	SUPERFAMILY	protein_match	339	417	3.85E-7	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 339 417;ID=match$137638_339_417;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	SUPERFAMILY	protein_match	41	120	7.6E-6	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 41 120;ID=match$137639_41_120;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	Pfam	protein_match	323	417	1.1E-7	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 323 417;ID=match$137640_323_417;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	Pfam	protein_match	43	120	4.7E-6	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 43 120;ID=match$137640_43_120;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Dynamena_pumila_WSRUv1___GHMC01071055.1.p1	Gene3D	protein_match	34	122	2.8E-10	+	.	date=19-11-2022;Target=Dynamena_pumila_WSRUv1___GHMC01071055.1.p1 34 122;ID=match$137641_34_122;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	Pfam	protein_match	328	410	3.4E-8	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 328 410;ID=match$72500_328_410;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	Pfam	protein_match	40	121	9.0E-7	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 40 121;ID=match$72500_40_121;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	SUPERFAMILY	protein_match	41	121	3.85E-6	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 41 121;ID=match$72501_41_121;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	Gene3D	protein_match	318	412	2.5E-13	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 318 412;ID=match$72502_318_412;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	Gene3D	protein_match	456	543	7.3E-7	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 456 543;ID=match$72505_456_543;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	Gene3D	protein_match	31	123	8.7E-11	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 31 123;ID=match$72505_31_123;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	Gene3D	protein_match	151	252	5.1E-7	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 151 252;ID=match$72509_151_252;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Clytia_hemispaerica_NANAv1___TCONS_00015840	SUPERFAMILY	protein_match	330	410	2.01E-9	+	.	date=23-11-2022;Target=Clytia_hemispaerica_NANAv1___TCONS_00015840 330 410;ID=match$72510_330_410;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010787.1.p1	Pfam	protein_match	2	81	3.6E-7	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010787.1.p1 2 81;ID=match$40815_2_81;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010787.1.p1	Gene3D	protein_match	1	84	8.4E-12	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010787.1.p1 1 84;ID=match$40819_1_84;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010787.1.p1	Gene3D	protein_match	107	206	1.9E-8	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010787.1.p1 107 206;ID=match$40819_107_206;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010787.1.p1	SUPERFAMILY	protein_match	2	81	2.93E-7	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010787.1.p1 2 81;ID=match$40820_2_81;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010788.1.p1	Pfam	protein_match	2	81	3.0E-7	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010788.1.p1 2 81;ID=match$66491_2_81;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010788.1.p1	Gene3D	protein_match	107	206	1.6E-8	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010788.1.p1 107 206;ID=match$66492_107_206;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010788.1.p1	Gene3D	protein_match	1	84	7.0E-12	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010788.1.p1 1 84;ID=match$66492_1_84;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010788.1.p1	SUPERFAMILY	protein_match	2	81	2.47E-7	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010788.1.p1 2 81;ID=match$66493_2_81;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010785.1.p1	Gene3D	protein_match	22	121	1.1E-8	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010785.1.p1 22 121;ID=match$77752_22_121;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Physalia_physalis_OKJPv1___GHBB01010786.1.p1	Gene3D	protein_match	22	121	1.4E-8	+	.	date=21-11-2022;Target=Physalia_physalis_OKJPv1___GHBB01010786.1.p1 22 121;ID=match$124731_22_121;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Podocoryna_carnea_NANAv1___GBEH01168215.1.p1	Gene3D	protein_match	59	159	5.0E-10	+	.	date=20-02-2023;Target=Podocoryna_carnea_NANAv1___GBEH01168215.1.p1 59 159;ID=match$278361_59_159;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Podocoryna_carnea_NANAv1___GBEH01168215.1.p1	Pfam	protein_match	66	157	1.4E-4	+	.	date=20-02-2023;Target=Podocoryna_carnea_NANAv1___GBEH01168215.1.p1 66 157;ID=match$278362_66_157;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Podocoryna_carnea_NANAv1___GBEH01169045.1.p1	Pfam	protein_match	7	85	4.1E-4	+	.	date=20-02-2023;Target=Podocoryna_carnea_NANAv1___GBEH01169045.1.p1 7 85;ID=match$474213_7_85;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Podocoryna_carnea_NANAv1___GBEH01169045.1.p1	Gene3D	protein_match	3	87	1.4E-9	+	.	date=20-02-2023;Target=Podocoryna_carnea_NANAv1___GBEH01169045.1.p1 3 87;ID=match$474214_3_87;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Gene3D	protein_match	39	125	1.9E-8	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 39 125;ID=match$256533_39_125;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	SUPERFAMILY	protein_match	167	249	7.97E-5	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 167 249;ID=match$256537_167_249;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Pfam	protein_match	46	122	7.3E-5	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 46 122;ID=match$256538_46_122;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Pfam	protein_match	314	413	3.2E-8	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 314 413;ID=match$256538_314_413;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Pfam	protein_match	167	249	9.3E-6	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 167 249;ID=match$256538_167_249;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	SUPERFAMILY	protein_match	329	413	1.74E-7	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 329 413;ID=match$256539_329_413;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	SUPERFAMILY	protein_match	45	123	4.94E-5	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 45 123;ID=match$256540_45_123;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Gene3D	protein_match	157	250	1.9E-9	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 157 250;ID=match$256543_157_250;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Gene3D	protein_match	439	537	9.5E-9	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 439 537;ID=match$256543_439_537;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_symbiolongicarpus_NEAOv1___0007.18	Gene3D	protein_match	313	416	1.1E-12	+	.	date=24-11-2022;Target=Hydractinia_symbiolongicarpus_NEAOv1___0007.18 313 416;ID=match$256543_313_416;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Pfam	protein_match	160	242	9.2E-6	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 160 242;ID=match$8990_160_242;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Pfam	protein_match	307	406	5.4E-8	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 307 406;ID=match$8990_307_406;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Pfam	protein_match	39	115	9.5E-5	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 39 115;ID=match$8990_39_115;signature_desc=SKI/SNO/DAC family;Name=PF02437;status=T;Dbxref="InterPro:IPR003380"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	SUPERFAMILY	protein_match	160	242	7.78E-5	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 160 242;ID=match$8994_160_242;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	SUPERFAMILY	protein_match	322	406	5.04E-7	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 322 406;ID=match$8995_322_406;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Gene3D	protein_match	434	530	2.9E-8	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 434 530;ID=match$8997_434_530;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Gene3D	protein_match	306	409	2.1E-12	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 306 409;ID=match$8997_306_409;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Gene3D	protein_match	150	243	1.8E-9	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 150 243;ID=match$8997_150_243;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	Gene3D	protein_match	33	117	2.6E-8	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 33 117;ID=match$8998_33_117;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___1676.3	SUPERFAMILY	protein_match	38	116	6.32E-5	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___1676.3 38 116;ID=match$9000_38_116;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_echinata_NWAOv1___0032.14	Gene3D	protein_match	33	117	2.9E-8	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___0032.14 33 117;ID=match$224967_33_117;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___0032.14	SUPERFAMILY	protein_match	38	116	5.77E-5	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___0032.14 38 116;ID=match$224968_38_116;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_echinata_NWAOv1___0032.14	SUPERFAMILY	protein_match	160	242	7.78E-5	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___0032.14 160 242;ID=match$224969_160_242;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_echinata_NWAOv1___0032.14	SUPERFAMILY	protein_match	322	406	5.04E-7	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___0032.14 322 406;ID=match$224970_322_406;Name=SSF46955;status=T;Dbxref="InterPro:IPR009061"
OG0007567	Hydractinia_echinata_NWAOv1___0032.14	Gene3D	protein_match	434	530	2.9E-8	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___0032.14 434 530;ID=match$224972_434_530;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
OG0007567	Hydractinia_echinata_NWAOv1___0032.14	Gene3D	protein_match	150	243	1.8E-9	+	.	date=24-11-2022;Target=Hydractinia_echinata_NWAOv1___0032.14 150 243;ID=match$224972_150_243;Name=G3DSA:3.10.260.20;status=T;Dbxref="InterPro:IPR037000"
